"user_id","entertainment","food_travel","places_of_stay","historical","nature","services","average_rating","overall_satisfaction"
"User 2494",3.21,3.516,5,1.42,1.82,5,3.32766666666667,"High"
"User 2495",3.21,3.186,5,1.42,1.82,3.055,2.9485,"Medium"
"User 2496",3.205,3.404,5,1.59,1.43666666666667,2.165,2.80011111111111,"Medium"
"User 2497",3.205,3.3,5,1.58,1.43333333333333,3.10333333333333,2.93694444444444,"Medium"
"User 2498",1.44,3.272,5,1.43,1.43333333333333,2.155,2.45505555555556,"Medium"
"User 2499",1.44,3.274,3.92,1.42,1.83,3.28,2.52733333333333,"Medium"
"User 2500",1.87,3.392,5,1.42,1.45333333333333,3.29,2.73755555555556,"Medium"
"User 2501",1.425,3.272,5,3.21,1.45,3.28,2.9395,"Medium"
"User 2502",1.425,3.392,5,3.21,1.44666666666667,3.28,2.95894444444444,"Medium"
"User 2503",1.425,3.394,5,3.21,1.46,2.18,2.77816666666667,"Medium"
"User 2504",1.505,3.8375,5,3.21,1.44,2.16,2.85875,"Medium"
"User 2505",1.485,3.274,5,3.21,1.44,2.16,2.7615,"Medium"
"User 2506",1.5,3.274,5,3.21,1.44,2.16,2.764,"Medium"
"User 2507",1.5,3.8375,5,3.21,1.44333333333333,2.155,2.85763888888889,"Medium"
"User 2508",1.5,3.8325,5,3.21,1.44666666666667,2.155,2.85736111111111,"Medium"
"User 2509",1.51,3.9825,5,3.21,1.48,2.15,2.88875,"Medium"
"User 2510",1.49,3.9775,5,3.215,1.45,3.26,3.06541666666667,"High"
"User 2511",1.52,3.9725,5,3.215,1.45333333333333,2.14,2.88347222222222,"Medium"
"User 2512",1.53,3.8175,5,3.22,1.46333333333333,2.135,2.86097222222222,"Medium"
"User 2513",1.545,3.256,3.3,3.22,1.47,2.13,2.48683333333333,"Medium"
"User 2514",1.55,3.81,3.305,3.225,1.47,3.21,2.76166666666667,"Medium"
"User 2515",3.225,3.805,3.31,3.23,1.48,3.19,3.04,"High"
"User 2516",1.585,3.248,3.315,3.23,1.49,3.17,2.673,"Medium"
"User 2517",3.23,3.7925,5,3.235,1.49666666666667,3.16,3.31902777777778,"High"
"User 2518",3.235,3.7875,3.275,3.24,1.50333333333333,2.095,2.85597222222222,"Medium"
"User 2519",1.615,3.7775,5,3.24,1.51333333333333,2.09,2.87263888888889,"Medium"
"User 2520",3.245,3.775,5,1.49,1.51666666666667,3.1,3.02111111111111,"High"
"User 2521",1.635,3.364,5,3.25,1.52333333333333,3.08,2.97538888888889,"Medium"
"User 2522",1.645,3.226,5,3.255,1.53333333333333,3.06,2.95322222222222,"Medium"
"User 2523",3.255,3.222,5,3.26,1.54333333333333,3.04,3.22005555555556,"High"
"User 2524",1.54,3.7475,5,3.265,1.54,3.02,3.01875,"High"
"User 2525",1.545,3.33,5,3.265,1.55333333333333,3,2.94888888888889,"Medium"
"User 2526",3.265,3.8775,5,1.54,1.56,2.98,3.03708333333333,"High"
"User 2527",3.27,3.8675,5,3.275,1.57,2.96,3.32375,"High"
"User 2528",3.275,3.32,5,1.56,1.58,2.94,2.94583333333333,"Medium"
"User 2529",3.28,3.855,5,3.28,1.585,2.92,3.32,"High"
"User 2530",1.595,3.85,5,3.285,1.59,2.9,3.03666666666667,"High"
"User 2531",3.285,3.825,5,3.29,1.6,2.88,3.31333333333333,"High"
"User 2532",3.29,3.98,5,3.295,1.605,2.86,3.33833333333333,"High"
"User 2533",3.295,3.975,5,3.295,1.61333333333333,2.84,3.33638888888889,"High"
"User 2534",3.295,3.8025,2.56,3.3,1.62,2.83,2.90125,"Medium"
"User 2535",3.3,3.7975,5,3.305,2.06333333333333,2.005,3.24513888888889,"High"
"User 2536",3.305,3.294,3.33,3.305,2.05666666666667,2.79,3.01344444444444,"High"
"User 2537",3.305,3.78,3.335,3.31,1.64666666666667,2.78,3.02611111111111,"High"
"User 2538",3.31,3.805,3.34,3.315,1.65,2.76,3.03,"High"
"User 2539",3.31,3.8,5,3.32,1.65666666666667,1.985,3.17861111111111,"High"
"User 2540",3.315,3.765,3.345,3.32,1.5025,2.73,2.99625,"Medium"
"User 2541",3.32,2.762,3.35,2.55333333333333,1.67,1.985,2.60672222222222,"Medium"
"User 2542",3.32,2.60166666666667,3.35,2.55666666666667,1.418,1.98,2.53772222222222,"Medium"
"User 2543",3.325,3.312,3.215,2.1775,1.62,1.975,2.60408333333333,"Medium"
"User 2544",3.33,3.31,3.225,2.19,1.454,2.66,2.69483333333333,"Medium"
"User 2545",1.685,2.838,3.545,2.2025,1.514,1.97,2.29241666666667,"Medium"
"User 2546",1.69,2.838,3.065,2.3825,1.536,2.62,2.35525,"Medium"
"User 2547",3.34,2.836,3.555,2.225,1.538,2.6,2.68233333333333,"Medium"
"User 2548",1.845,2.65166666666667,2.235,2.2375,1.55,2.59,2.18486111111111,"Medium"
"User 2549",1.84,2.82,2.23,2.2475,1.566,2.57,2.21225,"Medium"
"User 2550",1.845,2.808,2.23,2.255,2.034,2.55,2.287,"Medium"
"User 2551",1.845,2.808,2.225,2.2675,1.592,2.53,2.21125,"Medium"
"User 2552",1.85,2.802,2.22,2.4375,1.432,2.51,2.20858333333333,"Medium"
"User 2553",1.85,2.798,2.055,2.35,1.536,2.49,2.17983333333333,"Medium"
"User 2554",1.855,2.794,2.05,2.2975,1.562,2.47,2.17141666666667,"Medium"
"User 2555",1.86,2.784,2.165,2.31,1.57,2.46,2.1915,"Medium"
"User 2556",1.86,2.784,2.045,2.3725,1.578,2.44,2.17991666666667,"Medium"
"User 2557",3.375,2.752,2.045,2.3325,1.588,2.42,2.41875,"Medium"
"User 2558",3.92,2.535,2.045,2.3425,1.6,2.4,2.47375,"Medium"
"User 2559",3.92333333333333,2.328,2.14,2.3525,1.572,2.38,2.44930555555556,"Medium"
"User 2560",3.92333333333333,2.73,2.145,2.365,1.614,2.36,2.52288888888889,"Medium"
"User 2561",3.92666666666667,2.722,2.04,2.38,1.604,2.34,2.50211111111111,"Medium"
"User 2562",3.93,2.296,2.14,2.395,1.748,2.13,2.43983333333333,"Medium"
"User 2563",3.93,2.28,2.04,2.44,1.586,2.135,2.40183333333333,"Medium"
"User 2564",3.93333333333333,2.268,2.13,1.6475,1.6,3.645,2.53730555555556,"Medium"
"User 2565",3.93666666666667,2.692,2.125,1.6525,1.616,3.635,2.60952777777778,"Medium"
"User 2566",3.94,2.25,2.125,2.43,1.576,2.995,2.55266666666667,"Medium"
"User 2567",2.93,2.238,2.125,2.445,1.726,3.615,2.51316666666667,"Medium"
"User 2568",2.93333333333333,2.252,2.125,2.49,1.912,3.605,2.55288888888889,"Medium"
"User 2569",2.93666666666667,2.248,2.035,2.4725,1.782,3.6,2.51236111111111,"Medium"
"User 2570",2.93666666666667,2.214,2.035,2.4825,1.788,3.59,2.50769444444444,"Medium"
"User 2571",2.94666666666667,2.206,2.035,2.485,1.862,4.05333333333333,2.598,"Medium"
"User 2572",3.95,2.198,2.035,1.7775,1.896,4.05,2.65108333333333,"Medium"
"User 2573",3.95333333333333,2.212,2.035,1.7475,1.9,3.43,2.54630555555556,"Medium"
"User 2574",3.95333333333333,2.184,1.89,2.52,1.784,4.04,2.72855555555556,"Medium"
"User 2575",3.95666666666667,2.176,2.04,2.5125,1.918,3.4375,2.67344444444444,"Medium"
"User 2576",3.95666666666667,2.168,1.89,1.7425,1.76,4.03333333333333,2.59175,"Medium"
"User 2577",3.96,2.188,2.335,2.53,1.932,4.02666666666667,2.82861111111111,"Medium"
"User 2578",3.96,2.2875,2.335,1.745,1.808,4.02333333333333,2.69313888888889,"Medium"
"User 2579",3.96333333333333,2.468,2.065,1.745,1.814,4.02,2.67922222222222,"Medium"
"User 2580",3.96333333333333,2.3,2.335,1.7575,1.95,4.01666666666667,2.72041666666667,"Medium"
"User 2581",2.85333333333333,2.63666666666667,2.07,2.5625,1.82,4.01333333333333,2.65930555555556,"Medium"
"User 2582",2.85,2.822,2.335,2.565,1.828,2.84333333333333,2.54055555555556,"Medium"
"User 2583",2.84333333333333,2.788,2.065,2.575,1.836,2.83666666666667,2.49066666666667,"Medium"
"User 2584",2.84333333333333,2.804,2.065,2.585,1.98,2.57333333333333,2.47511111111111,"Medium"
"User 2585",2.84,2.774,2.34,2.59,1.988,2.82666666666667,2.55977777777778,"Medium"
"User 2586",1.82,2.762,1.885,2.5875,1.82,2.56333333333333,2.23963888888889,"Medium"
"User 2587",1.82,2.782,1.885,2.595,1.834,3.72666666666667,2.44044444444444,"Medium"
"User 2588",1.85333333333333,2.64,2.055,2.6,2.014,3.98666666666667,2.52483333333333,"Medium"
"User 2589",2.96666666666667,2.724,2.06,2.605,2.032,2.80333333333333,2.53183333333333,"Medium"
"User 2590",1.85333333333333,2.67,2.055,1.99,2.118,2.91,2.26605555555556,"Medium"
"User 2591",1.86333333333333,2.658,1.86,1.865,1.956,2.5625,2.12747222222222,"Medium"
"User 2592",1.8,2.646,1.865,1.8725,2.492,1.6875,2.0605,"Medium"
"User 2593",1.86,2.64,1.86,1.8775,2.502,2.44,2.19658333333333,"Medium"
"User 2594",1.85666666666667,2.624,1.86,1.8825,2.522,2.435,2.19669444444444,"Medium"
"User 2595",1.85,1.896,1.86,1.89,2.6,1.665,1.96016666666667,"Low"
"User 2596",1.87666666666667,1.878,1.86,1.8925,2.602,2.43,2.08986111111111,"Medium"
"User 2597",2.87333333333333,1.864,1.865,1.8975,2.558,1.5425,2.10005555555556,"Medium"
"User 2598",1.87,1.856,1.865,1.9025,2.382,1.5325,1.90133333333333,"Low"
"User 2599",1.86333333333333,1.872,1.865,1.91,2.45,1.5275,1.91463888888889,"Low"
"User 2600",1.87666666666667,1.834,1.86,1.915,2.396,1.5225,1.90069444444444,"Low"
"User 2601",1.87,1.804,1.87,1.92,2.06,1.51,1.839,"Low"
"User 2602",1.86,1.812,1.87,1.9275,2.008,1.66,1.85625,"Low"
"User 2603",1.85,1.8,2.31,2.0625,1.962,1.6525,1.9395,"Low"
"User 2604",1.84333333333333,1.762,1.875,2.0675,1.794,2.3775,1.95322222222222,"Low"
"User 2605",1.84666666666667,1.822,1.88,2.075,1.976,1.6475,1.87452777777778,"Low"
"User 2606",1.89,2.566,1.89,2.77,1.982,1.6425,2.12341666666667,"Medium"
"User 2607",1.88333333333333,2.08,2.305,2.7775,2.148,1.6425,2.13938888888889,"Medium"
"User 2608",1.88333333333333,2.004,2.02,2.775,1.966,1.6375,2.04763888888889,"Medium"
"User 2609",1.88666666666667,2.002,2.02,2.77,1.97,1.64,2.04811111111111,"Medium"
"User 2610",1.88333333333333,2,2.015,2.7775,1.964,1.6375,2.04622222222222,"Medium"
"User 2611",1.88333333333333,2,2.015,2.7725,1.966,1.64,2.04613888888889,"Medium"
"User 2612",1.88,1.998,2.015,1.9325,1.964,1.635,1.90408333333333,"Low"
"User 2613",1.81,1.994,2.015,1.93,1.966,1.6375,1.89208333333333,"Low"
"User 2614",1.81,1.994,2.02,1.9325,1.966,1.6375,1.89333333333333,"Low"
"User 2615",1.81,1.99,2.04,1.935,1.984,1.635,1.899,"Low"
"User 2616",1.80666666666667,1.988,2.03,1.9325,1.984,2.3625,2.01727777777778,"Medium"
"User 2617",1.80666666666667,1.726,2.035,1.935,1.988,2.3625,1.97552777777778,"Low"
"User 2618",1.81,2.016,2.035,1.935,1.992,1.64,1.90466666666667,"Low"
"User 2619",1.80666666666667,2.464,2.035,1.935,1.994,1.6375,1.97869444444444,"Low"
"User 2620",1.80666666666667,1.752,2.035,1.9375,1.992,1.6375,1.86011111111111,"Low"
"User 2621",1.81,1.75,2.035,1.94,1.99,1.64,1.86083333333333,"Low"
"User 2622",1.81333333333333,1.752,1.885,1.9325,1.99,2.36,1.95547222222222,"Low"
"User 2623",1.81333333333333,1.75,1.885,1.9375,1.992,2.36,1.95630555555556,"Low"
"User 2624",1.81666666666667,1.746,1.885,1.925,2.008,1.4775,1.80969444444444,"Low"
"User 2625",1.82333333333333,1.744,1.885,1.93,1.988,1.64,1.83505555555556,"Low"
"User 2626",1.82,1.746,1.89,1.925,2.56,1.475,1.90266666666667,"Low"
"User 2627",1.88333333333333,1.744,1.885,1.95,2.56,1.4725,1.91580555555556,"Low"
"User 2628",1.88666666666667,1.754,1.885,1.9325,2.082,1.475,1.83586111111111,"Low"
"User 2629",1.88666666666667,2.24833333333333,1.885,1.95,2.042,1.6375,1.94158333333333,"Low"
"User 2630",1.88666666666667,2.24833333333333,1.895,1.9525,1.966,1.6375,1.931,"Low"
"User 2631",1.88333333333333,2.21833333333333,1.895,2.1475,2.074,2.3575,2.09594444444444,"Medium"
"User 2632",1.88333333333333,1.62833333333333,1.895,1.9275,2.04,2.3625,1.95611111111111,"Low"
"User 2633",1.87666666666667,1.625,2.32,1.925,2.042,2.3625,2.02519444444444,"Medium"
"User 2634",1.87666666666667,1.62166666666667,2.32,1.925,2.04,2.3625,2.02430555555556,"Medium"
"User 2635",1.87333333333333,1.62333333333333,2.325,1.895,2.04,1.48,1.87277777777778,"Low"
"User 2636",1.87,1.62333333333333,2.33,1.895,2.042,1.48666666666667,1.8745,"Low"
"User 2637",1.87333333333333,2.21166666666667,2.33,1.9425,2.018,1.92,2.04925,"Medium"
"User 2638",1.87666666666667,2.21,2.33,1.895,2.494,1.92,2.12094444444444,"Medium"
"User 2639",2.87,2.21333333333333,2.335,1.895,2.044,1.48666666666667,2.14066666666667,"Medium"
"User 2640",1.87,2.21166666666667,2.33,1.8975,2.498,1.92,2.12119444444444,"Medium"
"User 2641",1.87666666666667,2.21166666666667,2.325,1.8975,2.496,1.48333333333333,2.04836111111111,"Medium"
"User 2642",1.88666666666667,2.21,2.325,1.945,2.026,1.48666666666667,1.97988888888889,"Low"
"User 2643",1.87333333333333,2.21,2.33,1.8975,1.968,1.48,1.95980555555556,"Low"
"User 2644",1.87,2.20833333333333,2.475,1.8975,2.6,1.91666666666667,2.16125,"Medium"
"User 2645",1.87,2.21166666666667,1.925,1.8975,2.026,1.91333333333333,1.97391666666667,"Low"
"User 2646",1.87,2.21166666666667,1.925,1.93,2.02,1.65,1.93444444444444,"Low"
"User 2647",1.87333333333333,2.20666666666667,2.47,1.92,2.028,1.48,1.99633333333333,"Low"
"User 2648",1.87333333333333,2.20666666666667,2.47,1.9025,2.022,1.91,2.06408333333333,"Medium"
"User 2649",1.86666666666667,2.26166666666667,1.915,1.9,2.032,1.91,1.98088888888889,"Low"
"User 2650",1.86666666666667,2.265,1.915,1.935,1.97,1.48,1.90527777777778,"Low"
"User 2651",1.86666666666667,2.26333333333333,1.93,1.9025,1.966,1.90666666666667,1.97252777777778,"Low"
"User 2652",1.86666666666667,2.26,2.08,1.905,2.024,1.90666666666667,2.00705555555556,"Medium"
"User 2653",1.86666666666667,2.25833333333333,2,1.905,2.032,1.90666666666667,1.99477777777778,"Low"
"User 2654",1.87,2.255,1.845,1.905,1.97,1.90666666666667,1.95861111111111,"Low"
"User 2655",1.87333333333333,2.725,2.12,1.9025,2.036,1.91333333333333,2.09502777777778,"Medium"
"User 2656",1.87,2.30833333333333,1.845,1.9125,1.974,1.91,1.96997222222222,"Low"
"User 2657",1.87,2.25333333333333,1.85,1.9075,1.978,1.91,1.96147222222222,"Low"
"User 2658",1.87,2.775,2.115,1.9075,2.506,1.9,2.17891666666667,"Medium"
"User 2659",1.87333333333333,2.255,2.115,1.91,2.028,1.91,2.01522222222222,"Medium"
"User 2660",1.87333333333333,2.25333333333333,1.845,1.95,2.034,1.91333333333333,1.97816666666667,"Low"
"User 2661",1.86666666666667,2.72,2.115,1.9575,1.972,1.90666666666667,2.08963888888889,"Medium"
"User 2662",1.88,2.71333333333333,1.845,1.915,2.45,1.91,2.11888888888889,"Medium"
"User 2663",1.87,2.765,1.845,1.9175,1.978,3.09,2.24425,"Medium"
"User 2664",1.87,2.75833333333333,2.11,1.92,1.982,2.65,2.21505555555556,"Medium"
"User 2665",1.86666666666667,2.295,3.21,1.925,2.008,1.87666666666667,2.19688888888889,"Medium"
"User 2666",1.86333333333333,2.225,1.75,1.9425,1.994,1.86666666666667,1.94025,"Low"
"User 2667",1.86333333333333,2.155,2.09,1.9325,2,3.22,2.21013888888889,"Medium"
"User 2668",1.86,2.14666666666667,2.085,1.94,2.572,2.6325,2.20602777777778,"Medium"
"User 2669",1.86,2.13833333333333,2.085,1.96,2.578,2.6225,2.20730555555556,"Medium"
"User 2670",1.86,2.13,3.515,1.97,2.02,2.6175,2.35208333333333,"Medium"
"User 2671",1.88,2.16666666666667,3.51,1.9675,2.028,2.615,2.36119444444444,"Medium"
"User 2672",1.86,2.15833333333333,3.5,1.97,2.604,1.5975,2.28163888888889,"Medium"
"User 2673",1.85333333333333,2.145,3.49,1.98,2.25,2.27,2.33138888888889,"Medium"
"User 2674",1.85333333333333,2.13666666666667,3.48,1.98,2.256,1.5925,2.21641666666667,"Medium"
"User 2675",1.85333333333333,2.08333333333333,2.215,2.03,2.072,1.8675,2.02019444444444,"Medium"
"User 2676",1.85333333333333,2.12,2.215,2.0225,2.648,2.23,2.18147222222222,"Medium"
"User 2677",1.85333333333333,2.11333333333333,2.21,2.03,2.086,2.2225,2.08586111111111,"Medium"
"User 2678",1.85666666666667,2.62166666666667,3.445,2.0275,2.09,1.5625,2.26722222222222,"Medium"
"User 2679",1.85333333333333,1.97666666666667,3.44,2.0325,2.102,2.205,2.26825,"Medium"
"User 2680",1.74333333333333,1.45,2.04,2.035,2.144,1.8775,1.88163888888889,"Low"
"User 2681",1.67666666666667,1.44333333333333,2.04,2.04,2.326,2.8,2.05433333333333,"Medium"
"User 2682",1.67333333333333,1.59666666666667,2.035,2.27,2.156,3.5625,2.21558333333333,"Medium"
"User 2683",1.66666666666667,1.495,2.03,1.995,2.12,2.5575,1.97736111111111,"Low"
"User 2684",1.67666666666667,1.525,1.875,2,2.134,2.4775,1.94802777777778,"Low"
"User 2685",1.64333333333333,1.51833333333333,1.875,2.3475,2.098,1.525,1.83452777777778,"Low"
"User 2686",1.62666666666667,2.15333333333333,2.025,2.35,2.102,2.49,2.1245,"Medium"
"User 2687",1.62333333333333,1.515,2.025,2.2975,2.324,1.22,1.83413888888889,"Low"
"User 2688",1.62333333333333,2.77833333333333,2.025,1.8775,2.148,1.28333333333333,1.95591666666667,"Low"
"User 2689",1.44,2.14666666666667,2.025,1.845,2.112,1.53,1.84977777777778,"Low"
"User 2690",2.91,2.12666666666667,2.02,1.84,2.106,1.5775,2.09669444444444,"Medium"
"User 2691",2.72666666666667,1.49333333333333,2.015,2.1225,2.33,1.5825,2.045,"Medium"
"User 2692",2.60333333333333,1.70666666666667,1.74,1.8925,2.324,1.6425,1.98483333333333,"Low"
"User 2693",1.82333333333333,1.74,1.71,2.1125,2.438,1.64,1.91063888888889,"Low"
"User 2694",1.81333333333333,1.73,1.71,1.8925,2.59,1.64,1.89597222222222,"Low"
"User 2695",1.73333333333333,1.725,1.735,2.1375,2.97,1.9725,2.04555555555556,"Medium"
"User 2696",1.31666666666667,1.77333333333333,1.72,2.7925,2.578,1.6325,1.96883333333333,"Low"
"User 2697",1.72,1.57666666666667,1.67,2.7575,2.71,1.63,2.01069444444444,"Medium"
"User 2698",2.57666666666667,1.39833333333333,1.66,2.7125,2.53,1.6325,2.085,"Medium"
"User 2699",1.71333333333333,1.43833333333333,1.655,3.3875,2.238,1.63,2.01036111111111,"Medium"
"User 2700",1.30333333333333,1.61,1.65,3.3875,2.112,1.56,1.93713888888889,"Low"
"User 2701",2.43333333333333,1.63,2.52,3.3875,2.39,2.95,2.55180555555556,"Medium"
"User 2702",2.33666666666667,1.63,2.23,2.675,1.88,2.545,2.21611111111111,"Medium"
"User 2703",1.14666666666667,2.02,2.22,3.39,2.204,1.59,2.09511111111111,"Medium"
"User 2704",1.13666666666667,2.636,2.22,2.7125,2.058,1.59333333333333,2.05941666666667,"Medium"
"User 2705",1.13666666666667,2.33,2.23,3.2975,2.008,5,2.66702777777778,"Medium"
"User 2706",1.13333333333333,2.858,2.24,1.715,2.364,5,2.55172222222222,"Medium"
"User 2707",1.13666666666667,2.345,1.63,1.6625,2.376,2.87666666666667,2.00447222222222,"Medium"
"User 2708",2.43,2.065,1.64,1.6675,2.39,2.88333333333333,2.17930555555556,"Medium"
"User 2709",3.71,2.86,1.65,1.755,2.396,2.88666666666667,2.54294444444444,"Medium"
"User 2710",1.12666666666667,3.195,2.27,1.76,1.804,1.56666666666667,1.95372222222222,"Low"
"User 2711",1.12333333333333,2.92,1.67,1.765,2.57,2.46666666666667,2.08583333333333,"Medium"
"User 2712",1.16,3.3775,3.335,1.775,2.354,2.87666666666667,2.47969444444444,"Medium"
"User 2713",1.15333333333333,3.73366782768103,1.68,3.215,2.266,2.28001787351054,2.38800317242082,"Medium"
"User 2714",1.15333333333333,3.5325,3.35,1.7175,2.58,4.37,2.78388888888889,"Medium"
"User 2715",1.15333333333333,4.12,3.35,1.85,2.015,5,2.91472222222222,"Medium"
"User 2716",1.15,3.98,3.355,1.785,2.56,3.015,2.64083333333333,"Medium"
"User 2717",1.12333333333333,3.805,1.71,1.7825,2.5425,2.25333333333333,2.20277777777778,"Medium"
"User 2718",1.12333333333333,3.8175,1.71,1.7825,2.5775,3.67666666666667,2.44791666666667,"Medium"
"User 2719",1.12,3.5275,2.33,1.7825,2.545,3.27,2.42916666666667,"Medium"
"User 2720",1.12333333333333,3.805,2.33,1.7825,2.5475,3.26666666666667,2.47583333333333,"Medium"
"User 2721",1.12,3.8125,2.33,1.7825,2.58,3.67333333333333,2.54972222222222,"Medium"
"User 2722",1.12,3.8125,2.34,1.7825,3.126,3.67666666666667,2.64294444444444,"Medium"
"User 2723",1.12,3.81,2.34,1.78,2.468,4.4,2.653,"Medium"
"User 2724",1.12666666666667,3.352,2.34,1.7825,2.418,5,2.66986111111111,"Medium"
"User 2725",2.43333333333333,3.336,2.34,1.7875,2.46,5,2.89280555555556,"Medium"
"User 2726",1.13333333333333,3.336,1.71,1.7875,2.424,4.44,2.47180555555556,"Medium"
"User 2727",1.98333333333333,2.92,1.71,1.755,2.422,4.715,2.58422222222222,"Medium"
"User 2728",1.13666666666667,2.92,1.71,1.7,2.406,4.43,2.38377777777778,"Medium"
"User 2729",1.12,2.6525,1.72,2.345,2.438,4.43,2.45091666666667,"Medium"
"User 2730",1.12,3.128,1.72,1.7475,2.4,4.43,2.42425,"Medium"
"User 2731",1.12,2.8075,1.74,1.7525,2.392,2.75,2.09366666666667,"Medium"
"User 2732",1.12333333333333,2.42,2.34,3.4025,2.408,2.75,2.40730555555556,"Medium"
"User 2733",1.12333333333333,3.4,2.35,3.4075,2.118,2.745,2.52397222222222,"Medium"
"User 2734",1.12,2.23666666666667,2.36,3.3825,2.118,2.18666666666667,2.23397222222222,"Medium"
"User 2735",1.12333333333333,2.25,2.37,2.4025,2.168,3.0025,2.21938888888889,"Medium"
"User 2736",1.30666666666667,2.22666666666667,2.58,2.4475,2.206,2.52333333333333,2.21502777777778,"Medium"
"User 2737",1.31,2.25,2.36,1.815,2.252,3.03,2.1695,"Medium"
"User 2738",1.21333333333333,2.22333333333333,2.37,1.8275,2.146,3.84666666666667,2.27113888888889,"Medium"
"User 2739",1.21333333333333,2.66,2.6,2.8425,2.214,3.025,2.42580555555556,"Medium"
"User 2740",1.26333333333333,2.60333333333333,2.6,3.4425,2.33,2.1525,2.39861111111111,"Medium"
"User 2741",2.59,2.40666666666667,2.47,3.4225,2.8,1.2,2.48152777777778,"Medium"
"User 2742",2.63,2.40666666666667,2.48,2.8125,2.326,1.06666666666667,2.28697222222222,"Medium"
"User 2743",1.31666666666667,3.0275,2.58,3.765,2.386,1.085,2.36002777777778,"Medium"
"User 2744",1.29666666666667,3.005,2.59,2.8425,3.178,1.27,2.36369444444444,"Medium"
"User 2745",1.465,2.53333333333333,2.59,2.52333333333333,3.08,1.265,2.24277777777778,"Medium"
"User 2746",1.46,2.53333333333333,2.59,2.52,2.966,1.265,2.22238888888889,"Medium"
"User 2747",1.46,2.49666666666667,2.59,2.52666666666667,2.554,2.05,2.27955555555556,"Medium"
"User 2748",2.64666666666667,2.975,2.59,3.70333333333333,2.942,1.19,2.6745,"Medium"
"User 2749",2.64666666666667,4.0775,2.59,2.61666666666667,2.736,2.51,2.86280555555556,"Medium"
"User 2750",2.65333333333333,3.1025,2.59,2.68,2.97,2.1375,2.68888888888889,"Medium"
"User 2751",3.685,1.1425,2.6,2.64666666666667,2.76,2.135,2.49486111111111,"Medium"
"User 2752",3.685,1.15,2.64,3.11,2.768,2.135,2.58133333333333,"Medium"
"User 2753",1.62,1.1425,2.66,3.47333333333333,2.974,2.1375,2.33455555555556,"Medium"
"User 2754",1.765,2.1375,3.06,3.5,3.008,1.15,2.43675,"Medium"
"User 2755",1.765,1.2375,2.07,2.93,2.94,2.47333333333333,2.23597222222222,"Medium"
"User 2756",2.075,1.31333333333333,1.88,3.29,2.5425,1.17,2.04513888888889,"Medium"
"User 2757",2.08,1.31333333333333,1.88,3.3,2.28,3.115,2.32805555555556,"Medium"
"User 2758",2.185,1.32,1.895,3.57333333333333,2.855,1.22,2.17472222222222,"Medium"
"User 2759",2.095,1.3125,3.26,2.735,2.955,3.11,2.57791666666667,"Medium"
"User 2760",2.2,1.355,3.26,3.01,3.62,1.22,2.44416666666667,"Medium"
"User 2761",2.215,1.3475,3.26,2.23,2.7275,1.27,2.175,"Medium"
"User 2762",2.15,1.3525,2.635,2.53,2.7275,1.28,2.1125,"Medium"
"User 2763",2.155,1.29,3.26,2.535,2.8275,1.27,2.22291666666667,"Medium"
"User 2764",2.155,2.084,2.63,2.535,2.815,3.115,2.55566666666667,"Medium"
"User 2765",2.155,2.086,2.63,2.535,2.815,3.12,2.55683333333333,"Medium"
"User 2766",2.155,2.084,2.63,2.535,2.735,1.23,2.22816666666667,"Medium"
"User 2767",2.155,2.774,3.26,2.535,2.8075,3.115,2.77441666666667,"Medium"
"User 2768",2.155,2.07,2.485,2.54,2.77,3.115,2.5225,"Medium"
"User 2769",2.465,2.068,2.49,2.545,3.39,1.22,2.363,"Medium"
"User 2770",2.47,2.2725,2.485,2.545,3.3825,1.22,2.39583333333333,"Medium"
"User 2771",2.515,1.315,2.48,2.55,3.408,1.22,2.248,"Medium"
"User 2772",2.515,1.355,2.605,2.555,3.5725,1.22,2.30375,"Medium"
"User 2773",2.515,1.355,2.48,3.425,3.5375,1.22,2.42208333333333,"Medium"
"User 2774",2.215,1.3525,2.48,3.435,2.92,1.22,2.27041666666667,"Medium"
"User 2775",2.52,1.45,2.58,2.55666666666667,2.97333333333333,1.22,2.21666666666667,"Medium"
"User 2776",2.52,2.2475,2.56,2.74333333333333,2.19,1.22,2.24680555555556,"Medium"
"User 2777",2.565,2.2725,2.02,2.74,2.19666666666667,1.23,2.17069444444444,"Medium"
"User 2778",2.53,1.33,2.02,3.5,2.97333333333333,3.115,2.57805555555556,"Medium"
"User 2779",2.53,1.32,3.17,3.5,2.19666666666667,1.23,2.32444444444444,"Medium"
"User 2780",2.525,1.33,3.17,3.54333333333333,2.19666666666667,1.22,2.33083333333333,"Medium"
"User 2781",2.525,2.808,3.17,3.53666666666667,2.19666666666667,1.22,2.57605555555556,"Medium"
"User 2782",2.53,2.812,2.525,3.41,2.56333333333333,3.11,2.82505555555556,"Medium"
"User 2783",2.525,2.2575,2.01,3.9,2.97333333333333,1.21,2.47930555555556,"Medium"
"User 2784",2.535,2.122,2.005,3.34,2.37,1.2,2.262,"Medium"
"User 2785",2.53,2.796,2,3.34,2.36666666666667,3.09,2.68711111111111,"Medium"
"User 2786",2.53,2.764,1.995,3.34333333333333,2.37333333333333,1.17,2.36261111111111,"Medium"
"User 2787",2.525,2.782,1.995,3.91333333333333,2.8975,3.075,2.86463888888889,"Medium"
